Protein,Hydropathy,Net Charge,Aromaticity,Neutral Charge,IsoelectricPoint,LengthAminoAcids,Instability,Gravy,Molecular Weight,Helix,Turn,Sheets
P11142,-0.4560371517027863,0.2739938080495356,0.06346749226006192,-12.805792479676214,5.374717903137207,646,36.88749226006194,-0.4560371517027863,70897.23430000029,0.2708978328173374,0.22755417956656349,0.24148606811145512
P11597,0.17525354969574033,0.17647058823529413,0.09127789046653144,-10.289127531498401,5.696540260314941,493,33.10547667342799,0.17525354969574033,54755.55740000018,0.36105476673427994,0.21703853955375252,0.24746450304259637
P12259,-0.5987410071942489,0.22257194244604317,0.09172661870503596,-51.34140005729529,5.678408622741699,2224,48.94295863309364,-0.5987410071942489,251700.41150000034,0.2783273381294964,0.2810251798561151,0.22302158273381295
P12270,-0.9687261955141789,0.32204824375793484,0.022005924672027083,-122.97590064176904,4.972070503234862,2363,57.209564113415546,-0.9687261955141789,267289.5801000004,0.21625052898857383,0.19593736775285653,0.3186627168853153
P12273,0.1753424657534247,0.2191780821917808,0.08904109589041095,1.4669826218276292,8.258609580993653,146,40.94815068493149,0.1753424657534247,16572.280099999996,0.3835616438356164,0.15753424657534246,0.2534246575342466
P13639,-0.20944055944055937,0.25990675990675993,0.07342657342657342,-4.127001002371614,6.406345558166504,858,35.58114219114234,-0.20944055944055937,95337.0811000005,0.3018648018648019,0.21328671328671328,0.26223776223776224
P13671,-0.5942184154175578,0.24839400428265523,0.08458244111349036,-5.311967761854717,6.389237022399903,934,53.56201284796597,-0.5942184154175578,104785.05290000085,0.24518201284796573,0.25910064239828695,0.2044967880085653
P13796,-0.3116427432216908,0.25996810207336524,0.07177033492822966,-14.780946692169067,5.290198326110839,627,35.388995215311,-0.3116427432216908,70287.58530000021,0.31259968102073366,0.23763955342902712,0.28548644338118023
P13929,-0.19354838709677427,0.2465437788018433,0.06912442396313365,1.108068276189968,7.583083152770997,434,29.894032258064513,-0.19354838709677427,46986.32000000002,0.2926267281105991,0.23502304147465436,0.2764976958525346
P13942,-0.8020737327188966,0.20852534562211983,0.032834101382488476,-14.592999562257376,5.886780357360839,1736,33.99619815668254,-0.8020737327188966,171788.57619999943,0.15725806451612903,0.46428571428571425,0.1935483870967742
P14136,-0.7733796296296285,0.3449074074074074,0.041666666666666664,-12.651428124660697,5.415641975402831,432,52.73935185185184,-0.7733796296296285,49879.623400000106,0.24768518518518517,0.14351851851851852,0.40509259259259256
P14618,-0.12806026365348416,0.2523540489642185,0.054613935969868174,2.537660163016497,7.9550279617309565,531,27.03032015065912,-0.12806026365348416,57936.24400000008,0.2843691148775894,0.2071563088512241,0.27306967984934083
P14923,-0.1574496644295305,0.19865771812080538,0.04563758389261745,-12.950080065047189,5.7542318344116214,745,38.57612080536921,-0.1574496644295305,81743.85980000025,0.287248322147651,0.22013422818791947,0.31677852348993285
P15104,-0.5957104557640752,0.2386058981233244,0.10455764075067024,-2.5866692331796486,6.428399085998534,373,45.953351206434306,-0.5957104557640752,42063.980899999995,0.2546916890080429,0.26273458445040215,0.22788203753351208
P15311,-0.9711604095563134,0.363481228668942,0.07337883959044368,-8.293241658935855,5.942823600769043,586,53.60976109215028,-0.9711604095563134,69411.96690000022,0.26621160409556316,0.1399317406143345,0.3174061433447099
P15814,-0.43380281690140854,0.15492957746478872,0.0704225352112676,10.82584415031321,10.097054481506348,213,70.83291079812207,-0.43380281690140854,22962.776700000002,0.23943661971830987,0.3380281690140845,0.2300469483568075
P16104,-0.3615384615384615,0.23776223776223776,0.03496503496503497,15.766688992214238,10.738837242126465,143,50.616783216783205,-0.3615384615384615,15144.376199999972,0.2517482517482518,0.2517482517482518,0.3076923076923077
P16401,-0.7420353982300887,0.336283185840708,0.008849557522123894,59.4551846166596,10.910323143005368,226,22.107522123893787,-0.7420353982300887,22579.87639999999,0.10619469026548672,0.23008849557522124,0.3451327433628319
P16402,-0.7687782805429869,0.3257918552036199,0.00904977375565611,57.456360158782395,11.022111320495604,221,20.2389140271493,-0.7687782805429869,22349.608699999997,0.12669683257918551,0.26244343891402716,0.2850678733031674
P16403,-0.6845070422535215,0.323943661971831,0.009389671361502348,54.45836816068039,10.935465812683105,213,21.56572769953049,-0.6845070422535215,21364.469699999994,0.13145539906103287,0.25821596244131456,0.3004694835680751
P17066,-0.4597200622083983,0.27682737169517885,0.06376360808709175,-9.389763138955075,5.812605476379395,643,38.385256609642326,-0.4597200622083983,71027.29180000021,0.26749611197511663,0.2068429237947123,0.26749611197511663
P17174,-0.2765133171912837,0.21307506053268765,0.10653753026634383,-1.6935021401699473,6.5255937576293945,413,35.29903147699756,-0.2765133171912837,46246.92210000001,0.31719128329297824,0.25181598062953997,0.24939467312348668
P18124,-0.6225806451612911,0.33064516129032256,0.09274193548387097,39.84618630550956,10.65547962188721,248,45.94641129032257,-0.6225806451612911,29225.424700000025,0.31048387096774194,0.18548387096774194,0.25806451612903225
P18428,0.062370062370062374,0.19126819126819128,0.0893970893970894,-3.597060682992833,6.231963539123535,481,47.178607068607086,0.062370062370062374,53382.96140000003,0.3575883575883576,0.2598752598752599,0.2869022869022869
P18583,-0.5591096455070088,0.24402308326463315,0.0325638911788953,-44.93922636106544,5.495784950256346,2426,81.34765869744389,-0.5591096455070088,263827.1813000012,0.20403957131079964,0.3009068425391591,0.29637262984336354
P19652,-0.5825870646766171,0.26865671641791045,0.12935323383084577,-8.241476410330115,5.033683967590332,201,38.88532338308457,-0.5825870646766171,23602.344400000005,0.31840796019900497,0.18407960199004977,0.27860696517412936
P19823,-0.2927061310782236,0.2251585623678647,0.0919661733615222,-5.449917731285325,6.396000862121583,946,37.122219873150264,-0.2927061310782236,106462.15480000063,0.32346723044397463,0.23995771670190275,0.21458773784355178
P19827,-0.2815587266739842,0.21514818880351264,0.08013172338090012,-7.928409613928736,6.307957267761232,911,36.64371020856215,-0.2815587266739842,101387.90540000051,0.30735455543358947,0.23380900109769484,0.2283205268935236
P19961,-0.4170254403131119,0.2035225048923679,0.13307240704500978,-1.5141983352040782,6.638703346252441,511,25.25772994129158,-0.4170254403131119,57709.13980000008,0.3131115459882583,0.29158512720156554,0.16829745596868884
P20339,-0.42790697674418615,0.21395348837209302,0.07906976744186046,1.6636299408827817,8.3178560256958,215,28.934883720930237,-0.42790697674418615,23658.4145,0.25116279069767444,0.24651162790697673,0.2651162790697674
P20671,-0.4730769230769231,0.2692307692307692,0.03076923076923077,16.853863180468828,10.903102684020993,130,47.52923076923074,-0.4730769230769231,14107.298699999972,0.26153846153846155,0.23076923076923078,0.3076923076923077
P20848,-0.25344418052256573,0.2494061757719715,0.0831353919239905,-4.168478711899624,6.322849082946779,421,29.80688836104513,-0.25344418052256573,47706.10780000006,0.3254156769596199,0.18764845605700714,0.26128266033254155
P20851,-0.2761904761904764,0.2261904761904762,0.0992063492063492,-11.09497104536521,5.05033779144287,252,34.91547619047619,-0.2761904761904764,28357.179900000006,0.2857142857142857,0.23809523809523808,0.26587301587301587
P20929,-0.8071202346040895,0.2987683284457478,0.09161290322580645,214.7207474531665,9.054213905334471,8525,36.43174310850291,-0.8071202346040895,986653.0620999839,0.27730205278592374,0.18615835777126102,0.23624633431085046
P21439,0.06360808709175689,0.20451010886469673,0.09720062208398134,10.1207198806446,8.65225353240967,1286,28.35755054432363,0.06360808709175689,141521.3692000005,0.3390357698289269,0.21228615863141526,0.27060653188180406
P22352,-0.22079646017699117,0.21238938053097345,0.11946902654867256,1.8371851743388987,8.264798545837404,226,53.535155555555555,-0.2217777777777778,25552.032700000014,0.33628318584070793,0.252212389380531,0.252212389380531
P22735,-0.390452876376988,0.21664626682986537,0.08200734394124846,-15.764212798568138,5.676532936096191,817,38.9302447980418,-0.390452876376988,89785.67250000036,0.28641370869033045,0.2888616891064872,0.20195838433292534
P22792,0.06807339449541212,0.13394495412844037,0.08807339449541285,-10.444369849337875,5.630322837829589,545,43.22477064220184,0.06807339449541212,60555.9191000001,0.3504587155963303,0.25321100917431194,0.326605504587156
P23083,-0.2777777777777778,0.15384615384615385,0.13675213675213674,3.6557675021434903,9.229116630554199,117,31.841025641025634,-0.2777777777777778,13084.686499999993,0.29059829059829057,0.23076923076923075,0.2222222222222222
P23142,-0.26571834992887644,0.2147937411095306,0.06543385490753911,-30.321949571962577,5.072163963317871,703,51.73812233285935,-0.26571834992887644,77213.46500000013,0.24893314366998576,0.25177809388335703,0.19345661450924612
P23381,-0.3653927813163483,0.2505307855626327,0.10828025477707007,-7.539124466191339,5.827156257629395,471,41.18985138004243,-0.3653927813163483,53164.78950000013,0.2951167728237792,0.21656050955414013,0.2229299363057325
P23526,-0.10208333333333329,0.22916666666666666,0.07407407407407407,-6.578842927191715,5.922759437561035,432,30.847685185185185,-0.10208333333333329,47715.565600000016,0.30787037037037035,0.2013888888888889,0.2777777777777778
P23528,-0.35903614457831334,0.3373493975903614,0.07228915662650602,1.5725219457071482,8.215802574157717,166,41.1578313253012,-0.35903614457831334,18502.2829,0.29518072289156627,0.18072289156626503,0.27710843373493976
P25311,-0.575838926174497,0.24161073825503357,0.1174496644295302,-5.8879285933800105,5.708249092102051,298,56.756409395973144,-0.575838926174497,34258.293900000055,0.3187919463087248,0.22483221476510068,0.23825503355704697
P25705,-0.06672694394213376,0.2314647377938517,0.05786618444846293,8.164064371396357,9.157363319396975,553,30.81649186256781,-0.06672694394213376,59749.899300000216,0.30741410488245935,0.22423146473779387,0.2784810126582279
P26038,-0.9750433275563248,0.36741767764298094,0.0658578856152513,-5.5545653451115555,6.075542640686035,577,52.60003466204518,-0.9750433275563248,67819.25100000025,0.24263431542461006,0.12998266897746968,0.3466204506065858
P26641,-0.48077803203661296,0.2540045766590389,0.13501144164759726,-2.865224265152264,6.249867820739747,437,39.10778032036613,-0.48077803203661296,50118.17860000013,0.29748283752860416,0.19908466819221968,0.2768878718535469
P27169,-0.09126760563380278,0.19436619718309858,0.10422535211267606,-16.428156112782865,5.084156990051268,355,39.057802816901415,-0.09126760563380278,39730.80750000002,0.3633802816901408,0.2563380281690141,0.2704225352112676
P27918,-0.6142857142857141,0.18976545842217485,0.06609808102345416,9.182036829958655,8.320176887512208,469,61.00085287846493,-0.6142857142857141,51275.959100000015,0.18976545842217485,0.31130063965884863,0.19402985074626866
P29508,-0.4605128205128201,0.24871794871794872,0.11025641025641025,-2.661242474025144,6.348597145080566,390,29.55289743589744,-0.4605128205128201,44564.048800000084,0.30512820512820515,0.21794871794871795,0.2641025641025641
P29622,-0.0686182669789227,0.20608899297423888,0.11007025761124123,1.1740088599429797,7.338050270080567,427,35.406416861826706,-0.0686182669789227,48541.35790000008,0.3559718969555035,0.2107728337236534,0.2786885245901639
P29692,-0.5854092526690389,0.3096085409252669,0.0498220640569395,-15.001552235860089,4.89835033416748,281,45.715338078291815,-0.5854092526690389,31121.45690000002,0.25622775800711745,0.20284697508896798,0.302491103202847
P30101,-0.5063366336633668,0.29306930693069305,0.100990099009901,-5.69259187669077,5.983406639099121,505,35.72794059405939,-0.5063366336633668,56781.691100000004,0.28712871287128716,0.22376237623762377,0.2712871287128713
P30613,0.04059233449477353,0.22125435540069685,0.05226480836236934,1.4081951933011752,7.6458333969116214,574,36.90731707317078,0.04059233449477353,61829.43330000021,0.3066202090592335,0.22822299651567945,0.28222996515679444
P31151,-0.7504950495049507,0.3069306930693069,0.0891089108910891,-1.244869361340223,6.272148704528808,101,41.297029702970285,-0.7504950495049507,11470.860499999988,0.2277227722772277,0.22772277227722773,0.2376237623762376
P31153,-0.2802531645569626,0.25569620253164554,0.07848101265822785,-6.366870930148764,6.024671745300293,395,38.41367088607593,-0.2802531645569626,43660.14900000003,0.30886075949367087,0.19746835443037974,0.24050632911392406
P31947,-0.5987903225806456,0.31451612903225806,0.06854838709677419,-18.17547109435235,4.679974937438964,248,48.59278225806453,-0.5987903225806456,27773.747000000018,0.2540322580645161,0.1975806451612903,0.36693548387096775
P32119,-0.19949494949494953,0.25757575757575757,0.10606060606060606,-3.240057481228124,5.6632894515991214,198,21.049545454545445,-0.19949494949494953,21891.638699999992,0.33333333333333337,0.23232323232323232,0.21717171717171715
P33778,-0.7539682539682543,0.30158730158730157,0.05555555555555555,17.75985774476208,10.314570808410643,126,46.34126984126983,-0.7539682539682543,13950.021199999981,0.2222222222222222,0.24603174603174602,0.2222222222222222
P33991,-0.4057937427578197,0.2549246813441483,0.05677867902665122,-6.603012109724602,6.282095527648925,863,52.46801853997712,-0.4057937427578197,96556.8025000007,0.27925840092699883,0.21668597914252608,0.26998841251448435
P35232,0.024264705882352886,0.2426470588235294,0.0661764705882353,-4.191177098316064,5.566776847839355,272,46.01580882352941,0.024264705882352886,29803.709600000002,0.33455882352941174,0.18382352941176472,0.2904411764705882
P35241,-1.0065180102915945,0.3670668953687822,0.0686106346483705,-7.286607058761916,6.029900932312012,583,51.25559176672393,-1.0065180102915945,68563.06980000014,0.24699828473413377,0.13893653516295026,0.33962264150943394
P35268,-0.7554687499999998,0.3515625,0.0859375,4.60115409615884,9.21409549713135,128,49.51406249999998,-0.7554687499999998,14786.806599999985,0.3046875,0.1875,0.2421875
P35579,-0.8535204081632702,0.3607142857142857,0.047448979591836735,-44.632905917836695,5.499252128601074,1960,51.20883163265345,-0.8535204081632702,226529.63510000083,0.24591836734693878,0.1346938775510204,0.36734693877551017
P35858,0.018842975206611216,0.18677685950413223,0.06446280991735537,-4.21628334295815,6.328987693786622,605,46.094876033057965,0.018842975206611216,66034.19070000014,0.3371900826446281,0.2694214876033058,0.37024793388429755
P36955,-0.16387559808612454,0.22727272727272727,0.07416267942583732,-4.769127538022303,5.970788383483887,418,40.823468899521515,-0.16387559808612454,46311.62070000005,0.32296650717703346,0.24162679425837322,0.2727272727272727
P36980,-0.44444444444444453,0.1962962962962963,0.11481481481481481,-3.184386212824588,5.99773006439209,270,40.73374074074075,-0.44444444444444453,30650.420400000025,0.2925925925925926,0.3,0.17037037037037037
P38646,-0.40029455081001497,0.2695139911634757,0.047128129602356406,-6.719027372200486,5.869842338562011,679,38.16599410898384,-0.40029455081001497,73679.64360000033,0.25184094256259204,0.21502209131075112,0.27982326951399117
P41250,-0.2959404600811907,0.2638700947225981,0.08525033829499323,-2.18160685674016,6.609601783752441,739,48.85481732070381,-0.2959404600811907,83164.60880000032,0.30175913396481735,0.20433017591339647,0.28010825439783493
P42684,-0.49847715736040593,0.22504230118443316,0.0676818950930626,7.764418065502042,8.306058311462404,1182,50.23571065989882,-0.49847715736040593,128341.46990000078,0.2436548223350254,0.2910321489001692,0.2563451776649746
P43652,-0.38814691151919795,0.27212020033388984,0.1001669449081803,-12.579626074506024,5.642088508605957,599,47.055776293823094,-0.38814691151919795,69068.40160000017,0.2988313856427379,0.1869782971619366,0.24540901502504173
P46459,-0.22002688172042986,0.2540322580645161,0.06048387096774194,-2.4072385200592947,6.51973934173584,744,37.490456989247406,-0.22002688172042986,82593.39320000041,0.30241935483870963,0.21908602150537637,0.27822580645161293
P47929,-0.3426470588235294,0.23529411764705882,0.07352941176470588,0.04251230861164146,7.024185371398924,136,37.533823529411755,-0.3426470588235294,15074.86099999999,0.3088235294117647,0.2867647058823529,0.21323529411764708
P48201,0.5732394366197181,0.11971830985915492,0.09154929577464789,4.4780610818228315,9.56596393585205,142,32.819014084507025,0.5732394366197181,14692.914499999988,0.3169014084507042,0.2676056338028169,0.3028169014084507
P49368,-0.25247706422018396,0.26972477064220185,0.03302752293577982,-4.698010006015508,6.101802253723143,545,43.81633027522944,-0.25247706422018396,60533.25310000015,0.28073394495412846,0.1926605504587156,0.27522935779816515
P49908,-0.6257217847769024,0.2125984251968504,0.049868766404199474,4.385182652804339,8.0820951461792,381,57.81967654986525,-0.6425876010781666,43173.185600000084,0.23884514435695536,0.24409448818897636,0.23884514435695536
P50213,-0.056284153005464466,0.2185792349726776,0.06284153005464481,-1.8296526358748366,6.4646623611450185,366,41.23743169398906,-0.056284153005464466,39591.280100000055,0.28415300546448086,0.24316939890710382,0.26502732240437155
P50607,-0.7705533596837935,0.2648221343873518,0.05533596837944664,6.245247004880895,8.875572013854981,506,51.882015810276755,-0.7705533596837935,55650.49140000001,0.2134387351778656,0.2648221343873518,0.2509881422924901
P50991,0.028385899814471302,0.24118738404452691,0.02411873840445269,2.0165546981738345,7.964698219299316,539,36.6508348794063,0.028385899814471302,57923.589400000026,0.2987012987012987,0.21335807050092764,0.2857142857142857
P51148,-0.33287037037037026,0.20833333333333334,0.07870370370370369,2.6598204779105714,8.643356895446779,216,31.22546296296296,-0.33287037037037026,23482.290299999993,0.24999999999999997,0.23148148148148148,0.29166666666666663
P51149,-0.3772946859903383,0.2608695652173913,0.10144927536231885,-0.5183109250878104,6.394977760314942,207,27.67444444444444,-0.3772946859903383,23489.474900000012,0.2995169082125604,0.1932367149758454,0.24637681159420288
P51854,-0.0498322147651009,0.2197986577181208,0.08221476510067113,-12.423602718123291,5.564162254333495,596,47.393154362416254,-0.0498322147651009,65332.736900000236,0.2902684563758389,0.21476510067114093,0.25838926174496646
P51884,-0.2763313609467457,0.21301775147928995,0.09467455621301776,-3.7384589624047138,6.156083488464354,338,45.742899408284,-0.2763313609467457,38428.53999999999,0.3550295857988166,0.2781065088757396,0.27218934911242604
P53634,-0.25745140388768933,0.1879049676025918,0.12742980561555076,-2.380949523432868,6.534119606018066,463,36.04580993520517,-0.25745140388768933,51853.239400000064,0.3174946004319654,0.25053995680345575,0.2224622030237581
P53675,-0.15445121951219462,0.23170731707317074,0.09390243902439024,-40.633147787756684,5.573597526550292,1640,42.56190243902463,-0.15445121951219462,187027.7445000002,0.3384146341463415,0.17865853658536585,0.3103658536585366
P54315,-0.2528907922912208,0.21199143468950749,0.10920770877944325,-10.691768863030283,5.474072456359862,467,23.328693790149888,-0.2528907922912208,51847.185300000005,0.30406852248394006,0.24839400428265523,0.22055674518201285
P55058,0.08924949290060834,0.19878296146044624,0.08519269776876268,-1.678923227474634,6.532528114318848,493,42.36089249492899,0.08924949290060834,54738.787700000124,0.3387423935091278,0.21906693711967545,0.31237322515212984
P55327,-0.652678571428572,0.28125,0.05803571428571429,-11.361306057101984,4.789787864685059,224,63.52410714285713,-0.652678571428572,24326.714900000006,0.23214285714285715,0.2544642857142857,0.3125
P55854,-0.8281553398058255,0.2912621359223301,0.05825242718446602,-4.221114799973902,5.3206071853637695,103,44.36601941747572,-0.8281553398058255,11636.91369999999,0.22330097087378642,0.2233009708737864,0.23300970873786406
P57053,-0.7492063492063495,0.30158730158730157,0.05555555555555555,17.76084674586108,10.367563819885252,126,46.41666666666665,-0.7492063492063495,13944.019899999981,0.2222222222222222,0.23809523809523808,0.23015873015873015
P58876,-0.7579365079365082,0.30158730158730157,0.05555555555555555,17.75985774476208,10.314570808410643,126,43.54047619047617,-0.7579365079365082,13935.994599999982,0.2222222222222222,0.23809523809523808,0.2222222222222222
P59923,-0.9193986420950526,0.27643064985451016,0.08535402521823472,65.01372295227225,9.503236198425292,1031,53.972657613967336,-0.9193986420950526,118961.50770000092,0.22599418040737151,0.22599418040737151,0.21629485935984483
P60174,-0.11807228915662638,0.2289156626506024,0.0682730923694779,-1.1632825482886773,6.445848655700683,249,24.155823293172674,-0.11807228915662638,26669.16900000001,0.2891566265060241,0.22088353413654616,0.2530120481927711
P60660,-0.3887417218543046,0.2781456953642384,0.07947019867549669,-14.13358231834149,4.557600593566895,151,26.080794701986754,-0.3887417218543046,16929.875500000002,0.2847682119205298,0.19205298013245034,0.29801324503311255
P60709,-0.19973333333333357,0.22933333333333333,0.08533333333333333,-11.70978007800759,5.290482521057128,375,35.29362666666666,-0.19973333333333357,41736.287900000054,0.2906666666666667,0.21599999999999997,0.264
P60842,-0.261330049261084,0.26354679802955666,0.07142857142857142,-9.021630896171224,5.321857643127441,406,49.46704433497536,-0.261330049261084,46153.419900000066,0.31280788177339897,0.18472906403940886,0.26354679802955666
P60900,-0.17764227642276437,0.24796747967479674,0.08943089430894309,-1.2780725870149467,6.347630882263183,246,34.595528455284544,-0.17764227642276437,27399.151600000027,0.30081300813008127,0.17886178861788618,0.23577235772357724
P61020,-0.3772093023255815,0.21395348837209302,0.07906976744186046,1.747817126040374,8.294131660461428,215,39.23395348837209,-0.3772093023255815,23706.538599999996,0.26046511627906976,0.21395348837209302,0.28837209302325584
P61604,-0.04117647058823525,0.27450980392156865,0.0784313725490196,1.5125279729474421,8.89065761566162,102,23.75196078431371,-0.04117647058823525,10931.551299999994,0.3431372549019608,0.22549019607843138,0.22549019607843135
P61626,-0.1945945945945945,0.20945945945945946,0.08783783783783784,8.513590417854216,9.38035945892334,148,27.714189189189185,-0.1945945945945945,16536.854999999978,0.30405405405405406,0.21621621621621623,0.22972972972972971
P61956,-0.8926315789473687,0.30526315789473685,0.06315789473684211,-3.3137881522340624,5.318731498718263,95,28.875789473684197,-0.8926315789473687,10871.102499999994,0.23157894736842105,0.1894736842105263,0.22105263157894736
P62191,-0.5424999999999996,0.32045454545454544,0.045454545454545456,-6.650420291325332,5.866716194152831,440,36.587045454545446,-0.5424999999999996,49183.938200000055,0.2772727272727272,0.20454545454545453,0.27045454545454545
P62195,-0.32167487684729107,0.2955665024630542,0.041871921182266014,0.25926948167951736,7.110694313049316,406,45.51970443349752,-0.32167487684729107,45625.500800000045,0.3004926108374384,0.20197044334975367,0.3078817733990148
P62241,-1.0201923076923083,0.3557692307692308,0.07692307692307693,33.80442848466959,10.321339988708491,208,50.183221153846134,-1.0201923076923083,24204.89300000002,0.25961538461538464,0.21153846153846154,0.20673076923076922
P62318,-0.43412698412698403,0.25396825396825395,0.03968253968253968,11.664829588697478,10.327464485168456,126,25.568253968253956,-0.43412698412698403,13916.11139999998,0.24603174603174602,0.24603174603174602,0.25396825396825395
P62424,-0.5469924812030078,0.31203007518796994,0.05263157894736842,40.81797581974472,10.612221336364744,266,35.836842105263145,-0.5469924812030078,29995.240800000014,0.28195488721804507,0.16165413533834586,0.25187969924812026
P62753,-0.9453815261044177,0.37751004016064255,0.040160642570281124,41.74875994625219,10.850045204162598,249,51.77313253012046,-0.9453815261044177,28680.299000000043,0.24096385542168675,0.18875502008032127,0.24096385542168675
P62805,-0.521359223300971,0.3106796116504854,0.058252427184466014,17.674182181177862,11.36289119720459,103,42.95436893203882,-0.521359223300971,11367.203099999986,0.2815533980582524,0.21359223300970873,0.20388349514563106
P62807,-0.7380952380952385,0.30158730158730157,0.05555555555555555,17.75985774476208,10.314570808410643,126,45.0690476190476,-0.7380952380952385,13905.968599999982,0.2222222222222222,0.23809523809523808,0.23015873015873015
P62826,-0.26574074074074094,0.25,0.10185185185185185,0.01816977947399323,7.00952091217041,216,23.178703703703693,-0.26574074074074094,24422.80320000001,0.3333333333333333,0.18518518518518517,0.2361111111111111
P62851,-0.860800000000001,0.376,0.04,18.570047313618172,10.116201591491699,125,21.49919999999999,-0.860800000000001,13741.956399999981,0.232,0.21599999999999997,0.24
P62913,-0.5337078651685399,0.3089887640449438,0.08426966292134831,10.748437826774733,9.639135551452636,178,37.15960674157302,-0.5337078651685399,20252.151099999992,0.29213483146067415,0.20786516853932585,0.2247191011235955
P62937,-0.31636363636363624,0.23636363636363636,0.1090909090909091,0.8402116148045593,7.681585121154787,165,10.65212121212121,-0.31636363636363624,18012.296299999987,0.26666666666666666,0.2787878787878788,0.19999999999999998
P62979,-0.8442307692307697,0.34615384615384615,0.07051282051282051,15.796767938187298,9.67762317657471,156,45.94871794871794,-0.8442307692307697,17964.718699999987,0.2564102564102564,0.1794871794871795,0.1987179487179487
P62987,-0.7031250000000002,0.3125,0.0390625,13.718690082281569,9.87064151763916,128,38.590624999999996,-0.7031250000000002,14728.15559999998,0.265625,0.1796875,0.2109375
P63104,-0.6208163265306124,0.31020408163265306,0.07755102040816327,-14.372127851076169,4.726185035705566,245,45.706204081632656,-0.6208163265306124,27744.78830000001,0.2653061224489796,0.17959183673469387,0.35102040816326535
P63220,-0.28433734939759014,0.26506024096385544,0.07228915662650603,1.5759516007044407,8.68377857208252,83,8.43373493975904,-0.28433734939759014,9111.281399999994,0.26506024096385544,0.22891566265060243,0.21686746987951808
P63261,-0.19893333333333363,0.22933333333333333,0.08533333333333333,-11.7047109749075,5.307534217834472,375,37.94669333333332,-0.19893333333333363,41792.39430000006,0.2906666666666667,0.21599999999999997,0.272
P68363,-0.23037694013303803,0.23059866962305986,0.09534368070953436,-23.38911714381463,4.942855262756347,451,37.32660753880265,-0.23037694013303803,50151.06600000007,0.3015521064301552,0.21064301552106432,0.2549889135254989
P68371,-0.3624719101123597,0.22247191011235956,0.09662921348314607,-24.604604561935666,4.792061424255372,445,37.804044943820195,-0.3624719101123597,49830.47020000016,0.2808988764044944,0.23146067415730337,0.26741573033707866
P68431,-0.579411764705883,0.3088235294117647,0.051470588235294115,19.662893347240313,11.126936912536618,136,49.0014705882353,-0.579411764705883,15403.907199999983,0.23529411764705882,0.13970588235294118,0.29411764705882354
P68871,0.013605442176870711,0.19727891156462585,0.08843537414965985,-0.7185665896868123,6.744537544250489,147,6.157823129251698,0.013605442176870711,15998.206399999986,0.3333333333333333,0.21088435374149658,0.2925170068027211
P78563,-0.44534412955465436,0.21592442645074225,0.07017543859649122,13.174842926696087,9.113718223571777,741,47.75062078272624,-0.44534412955465436,80762.45110000049,0.26450742240215924,0.30634278002699056,0.23886639676113358
P80748,-0.2752136752136752,0.13675213675213677,0.07692307692307693,-4.258582012086391,5.032035636901855,117,35.20683760683759,-0.2752136752136752,12445.59339999999,0.27350427350427353,0.33333333333333337,0.1623931623931624
P81605,-0.22454545454545433,0.2636363636363636,0.02727272727272727,-1.3274886054052857,6.086114692687987,110,24.403636363636355,-0.22454545454545433,11283.733999999993,0.22727272727272727,0.2545454545454545,0.36363636363636365
P84103,-1.5207317073170736,0.3902439024390244,0.07317073170731708,25.663899566854134,11.642812919616702,164,113.26585365853661,-1.5207317073170736,19329.3757,0.17682926829268295,0.34146341463414637,0.15853658536585366
P84243,-0.618382352941177,0.3088235294117647,0.051470588235294115,19.672794337339326,11.269347572326659,136,44.2389705882353,-0.618382352941177,15327.723499999982,0.23529411764705882,0.15441176470588236,0.286764705882353
Q00325,0.02375690607734811,0.19337016574585636,0.11878453038674033,15.87486413180616,9.451790428161619,362,39.74839779005524,0.02375690607734811,40094.40160000001,0.3314917127071823,0.23756906077348067,0.2707182320441989
Q02413,-0.277311725452812,0.1982840800762631,0.0667302192564347,-40.833365229758115,4.903409004211425,1049,40.20419447092494,-0.277311725452812,113746.33040000079,0.27740705433746427,0.30886558627264066,0.2049571020019066
Q02878,-0.7319444444444438,0.3333333333333333,0.059027777777777776,52.172311997851274,10.585209083557128,288,29.30624999999999,-0.7319444444444438,32727.50480000004,0.2777777777777778,0.2013888888888889,0.19791666666666666
Q03001,-0.639603698811082,0.2911492734478203,0.055085865257595776,-300.81002046265326,5.13633518218994,7570,47.2307463672376,-0.639603698811082,860651.7007999987,0.27225891677675035,0.195112285336856,0.2947159841479524
Q04756,-0.2983206106870229,0.17862595419847327,0.08549618320610687,-0.06456696847294552,6.988263130187988,655,53.0638167938933,-0.2983206106870229,70681.10140000035,0.2519083969465649,0.3083969465648855,0.216793893129771
Q06055,0.7780141843971631,0.11347517730496454,0.08510638297872342,3.4754023794904674,9.255355262756346,141,46.988652482269494,0.7780141843971631,14637.045199999982,0.35460992907801414,0.2765957446808511,0.3049645390070922
Q06830,-0.2648241206030151,0.24120603015075376,0.11055276381909547,1.8230168656376087,8.272405815124515,199,26.260351758793956,-0.2648241206030151,22110.085799999993,0.3115577889447236,0.24120603015075376,0.1708542713567839
Q08554,-0.44172259507829875,0.24272930648769575,0.07718120805369127,-27.856277311286732,5.2486490249633775,894,43.69565995525748,-0.44172259507829875,99985.68690000055,0.28859060402684567,0.23266219239373603,0.21140939597315436
